timestamp,algorithm,seed,evaluation_step,array_height,array_width,ifmap_kb,filter_kb,ofmap_kb,dataflow,bandwidth,total_cycles,cycles_mha,cycles_conv,total_stalls,avg_utilization,pe_area,sram_area,total_area,fom_score,step_gain_pct,best_so_far_gain_pct
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,45,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,46,8,32,8,8,8,os,24,26327,1972,24355,20888,36.76,256.0,19.2,275.2,138.023,-42.03,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,47,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,48,8,16,32,8,8,os,24,9771,3092,6679,0,80.6,128.0,38.4,166.4,615.046,158.32,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,49,64,16,8,8,8,os,24,3903,908,2995,1472,34.13,1024.0,19.2,1043.2,245.603,3.15,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,50,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,51,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,52,8,16,64,8,8,os,24,9952,3092,6860,0,80.6,128.0,64.0,192.0,523.345,119.8,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,53,16,16,8,8,8,os,24,5167,1844,3323,0,75.46,256.0,19.2,275.2,703.255,195.36,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,54,8,16,8,64,8,os,24,9280,3092,6188,0,80.6,128.0,64.0,192.0,561.243,135.72,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,55,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,56,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,57,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,58,64,16,8,8,8,os,24,3903,908,2995,1472,34.13,1024.0,19.2,1043.2,245.603,3.15,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,59,8,16,8,8,8,os,12,9793,3434,6359,0,80.6,128.0,19.2,147.2,693.708,191.35,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,60,16,16,8,8,8,os,24,5167,1844,3323,0,75.46,256.0,19.2,275.2,703.255,195.36,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,61,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,62,4,16,8,8,8,os,24,17443,5588,11855,0,83.48,64.0,19.2,83.2,689.058,189.4,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,63,8,16,8,8,8,os,16,9525,3262,6263,0,80.6,128.0,19.2,147.2,713.226,199.55,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,64,8,16,8,8,8,is,24,15137,3348,11789,1534,56.44,128.0,19.2,147.2,448.8,88.49,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,65,8,16,8,8,8,is,24,15137,3348,11789,1534,56.44,128.0,19.2,147.2,448.8,88.49,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,66,8,32,8,8,8,os,24,26327,1972,24355,20888,36.76,256.0,19.2,275.2,138.023,-42.03,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,67,8,16,8,8,8,is,24,15137,3348,11789,1534,56.44,128.0,19.2,147.2,448.8,88.49,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,68,24,16,8,8,8,os,24,3939,1564,2375,0,67.49,384.0,19.2,403.2,629.642,164.45,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,69,32,16,8,8,8,os,24,3365,1220,2145,54,62.3,512.0,19.2,531.2,559.444,134.96,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,70,8,16,8,16,8,os,24,9280,3092,6188,0,80.6,128.0,25.6,153.6,701.554,194.65,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,71,48,16,8,8,8,os,24,4351,1348,3003,1466,32.94,768.0,19.2,787.2,291.962,22.62,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,72,8,16,256,8,8,os,24,9952,3092,6860,0,80.6,128.0,217.6,345.6,290.747,22.11,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,73,8,16,8,8,32,os,24,9429,3092,6337,0,80.6,128.0,38.4,166.4,637.354,167.68,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,74,8,16,32,8,8,os,24,9771,3092,6679,0,80.6,128.0,38.4,166.4,615.046,158.32,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,75,16,16,8,8,8,os,24,5167,1844,3323,0,75.46,256.0,19.2,275.2,703.255,195.36,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,76,8,16,8,128,8,os,24,9280,3092,6188,0,80.6,128.0,115.2,243.2,443.086,86.09,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,77,8,16,16,8,8,os,24,9430,3092,6338,0,80.6,128.0,25.6,153.6,690.394,189.96,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,78,8,16,8,8,64,os,24,9429,3092,6337,0,80.6,128.0,64.0,192.0,552.374,131.99,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,79,8,16,8,8,8,is,24,15137,3348,11789,1534,56.44,128.0,19.2,147.2,448.8,88.49,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,80,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,81,8,16,8,8,128,os,24,9429,3092,6337,0,80.6,128.0,115.2,243.2,436.085,83.15,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,82,8,16,8,16,8,os,24,9280,3092,6188,0,80.6,128.0,25.6,153.6,701.554,194.65,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,83,8,16,8,8,128,os,24,9429,3092,6337,0,80.6,128.0,115.2,243.2,436.085,83.15,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,84,8,16,16,8,8,os,24,9430,3092,6338,0,80.6,128.0,25.6,153.6,690.394,189.96,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,85,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,86,8,16,8,8,8,os,4,21778,4798,16980,9478,54.0,128.0,19.2,147.2,311.942,31.01,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,87,8,16,8,8,8,os,12,9793,3434,6359,0,80.6,128.0,19.2,147.2,693.708,191.35,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,88,8,16,128,8,8,os,24,9952,3092,6860,0,80.6,128.0,115.2,243.2,413.167,73.53,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,89,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,90,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,91,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,92,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,93,8,32,8,8,8,os,24,26327,1972,24355,20888,36.76,256.0,19.2,275.2,138.023,-42.03,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,94,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,95,8,16,8,8,8,ws,24,9882,3348,6534,0,75.44,128.0,19.2,147.2,687.46,188.73,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,96,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,97,8,4,8,8,8,os,24,32179,9812,22367,0,90.0,32.0,19.2,51.2,606.956,154.92,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,98,8,16,8,8,8,os,24,9259,3092,6167,0,80.6,128.0,19.2,147.2,733.716,208.16,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,99,8,16,8,64,8,os,24,9280,3092,6188,0,80.6,128.0,64.0,192.0,561.243,135.72,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,8,100,8,16,128,8,8,os,24,9952,3092,6860,0,80.6,128.0,115.2,243.2,413.167,73.53,208.16
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,1,32,4,256,64,32,ws,4,23093,7230,15863,0,55.48,128.0,281.6,409.6,105.721,-55.6,-48.79
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,2,32,4,256,64,32,ws,4,23093,7230,15863,0,55.48,128.0,281.6,409.6,105.721,-55.6,-48.79
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,3,4,48,128,16,16,is,32,14296,4223,10073,0,36.69,192.0,128.0,320.0,218.593,-8.19,-8.19
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,4,4,48,128,16,16,is,32,14296,4223,10073,0,36.69,192.0,128.0,320.0,218.593,-8.19,-8.19
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,5,4,48,128,16,16,ws,32,12158,4223,7935,0,42.33,192.0,128.0,320.0,257.032,7.95,7.95
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,6,4,48,128,16,16,os,32,11740,3966,7774,0,43.46,192.0,128.0,320.0,266.184,11.8,11.8
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,7,4,64,128,16,16,os,32,10684,2334,8350,0,41.77,256.0,128.0,384.0,243.745,2.37,11.8
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,8,4,48,128,16,16,os,32,11740,3966,7774,0,43.46,192.0,128.0,320.0,266.184,11.8,11.8
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,9,8,48,128,16,16,os,32,6560,2206,4354,0,42.34,384.0,128.0,512.0,297.732,25.05,25.05
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,10,8,8,128,16,16,os,32,17412,5246,12166,0,86.61,64.0,128.0,192.0,299.123,25.63,25.63
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,11,8,8,128,16,16,os,32,17412,5246,12166,0,86.61,64.0,128.0,192.0,299.123,25.63,25.63
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,12,8,8,128,16,16,ws,32,18610,5887,12723,0,80.59,64.0,128.0,192.0,279.867,17.54,25.63
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,13,8,16,128,16,16,os,32,9772,3006,6766,0,80.6,128.0,128.0,256.0,399.739,67.89,67.89
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,14,8,16,128,16,16,os,32,9772,3006,6766,0,80.6,128.0,128.0,256.0,399.739,67.89,67.89
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,15,8,16,128,16,16,os,12,11520,3434,8086,0,80.6,128.0,128.0,256.0,339.084,42.41,67.89
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,16,8,16,128,32,16,os,32,9772,3006,6766,0,80.6,128.0,140.8,268.8,380.704,59.89,67.89
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,17,16,16,128,16,16,os,32,5680,1758,3922,0,75.46,256.0,128.0,384.0,458.48,92.56,92.56
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,18,16,16,128,16,16,ws,32,6426,2143,4283,0,67.01,256.0,128.0,384.0,405.255,70.2,92.56
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,19,48,16,128,16,16,os,32,3352,1326,2026,0,51.93,768.0,128.0,896.0,332.957,39.84,92.56
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,20,16,4,128,16,16,os,32,17956,5502,12454,0,83.48,64.0,128.0,192.0,290.061,21.82,92.56
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,21,16,16,128,16,16,ws,32,6426,2143,4283,0,67.01,256.0,128.0,384.0,405.255,70.2,92.56
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,22,8,16,128,16,16,os,32,9772,3006,6766,0,80.6,128.0,128.0,256.0,399.739,67.89,92.56
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,23,16,16,128,16,16,os,32,5680,1758,3922,0,75.46,256.0,128.0,384.0,458.48,92.56,92.56
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,24,12,16,128,16,16,os,32,7300,2430,4870,0,73.98,192.0,128.0,320.0,428.082,79.79,92.56
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,25,8,16,128,16,16,os,32,9772,3006,6766,0,80.6,128.0,128.0,256.0,399.739,67.89,92.56
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,26,16,16,128,16,16,os,32,5680,1758,3922,0,75.46,256.0,128.0,384.0,458.48,92.56,92.56
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,27,16,16,128,16,16,os,32,5680,1758,3922,0,75.46,256.0,128.0,384.0,458.48,92.56,92.56
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,28,12,16,128,16,16,os,32,7300,2430,4870,0,73.98,192.0,128.0,320.0,428.082,79.79,92.56
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,29,4,16,32,32,64,ws,4,54598,14719,39879,15127,56.36,64.0,102.4,166.4,110.07,-53.77,92.56
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,30,64,16,8,16,32,ws,8,14666,1846,12820,8802,18.63,1024.0,44.8,1068.8,63.796,-73.21,92.56
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,31,16,16,128,16,16,os,32,5680,1758,3922,0,75.46,256.0,128.0,384.0,458.48,92.56,92.56
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,32,16,16,128,16,8,os,32,5553,1758,3795,0,75.46,256.0,121.6,377.6,476.914,100.3,100.3
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,33,48,16,128,16,8,os,32,3297,1326,1971,0,51.93,768.0,121.6,889.6,340.947,43.2,100.3
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,34,16,12,128,16,8,os,32,7683,2430,5253,0,69.27,192.0,121.6,313.6,415.043,74.32,100.3
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,35,32,16,128,16,8,os,32,3769,1134,2635,0,63.25,512.0,121.6,633.6,418.754,75.87,100.3
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,36,16,16,128,16,128,os,32,5680,1758,3922,0,75.46,256.0,217.6,473.6,371.741,56.13,100.3
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,37,16,16,128,16,8,ws,32,6170,2015,4155,0,67.01,256.0,121.6,377.6,429.223,80.27,100.3
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,38,32,16,128,16,8,os,32,3769,1134,2635,0,63.25,512.0,121.6,633.6,418.754,75.87,100.3
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,39,16,16,128,16,8,os,32,5553,1758,3795,0,75.46,256.0,121.6,377.6,476.914,100.3,100.3
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,40,4,8,32,128,128,os,12,34078,10154,23924,0,90.0,32.0,230.4,262.4,111.831,-53.03,100.3
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,41,16,16,128,16,32,os,32,5680,1758,3922,0,75.46,256.0,140.8,396.8,443.69,86.35,100.3
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,42,16,16,128,16,8,os,32,5553,1758,3795,0,75.46,256.0,121.6,377.6,476.914,100.3,100.3
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,43,16,16,32,16,8,os,32,5707,1758,3949,290,71.95,256.0,44.8,300.8,582.525,144.66,144.66
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,44,16,16,32,16,8,os,4,33527,3550,29977,22622,39.1,256.0,44.8,300.8,99.158,-58.35,144.66
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,45,16,16,8,16,8,os,32,5049,1758,3291,0,75.46,256.0,25.6,281.6,703.335,195.4,195.4
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,46,16,16,8,16,8,os,32,5049,1758,3291,0,75.46,256.0,25.6,281.6,703.335,195.4,195.4
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,47,16,16,8,16,8,os,24,5188,1844,3344,0,75.46,256.0,25.6,281.6,684.49,187.48,195.4
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,48,16,16,8,32,8,os,32,5049,1758,3291,0,75.46,256.0,38.4,294.4,672.755,182.55,195.4
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,49,16,8,8,16,8,os,32,9141,3006,6135,0,80.6,128.0,25.6,153.6,712.221,199.13,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,50,16,8,8,256,8,os,32,9141,3006,6135,0,80.6,128.0,217.6,345.6,316.543,32.95,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,51,16,8,8,16,8,os,16,12783,3262,9521,3226,65.39,128.0,25.6,153.6,509.303,113.9,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,52,16,8,8,16,8,os,24,9802,3092,6710,522,77.12,128.0,25.6,153.6,664.193,178.96,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,53,16,8,8,16,8,os,32,9141,3006,6135,0,80.6,128.0,25.6,153.6,712.221,199.13,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,54,16,8,8,16,8,os,12,15967,3434,12533,6132,58.63,128.0,25.6,153.6,407.742,71.25,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,55,16,8,8,16,8,os,8,22561,3774,18787,12172,51.51,128.0,25.6,153.6,288.57,21.2,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,56,16,8,8,16,8,os,32,9141,3006,6135,0,80.6,128.0,25.6,153.6,712.221,199.13,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,57,4,8,8,16,8,os,32,32061,9726,22335,0,90.0,32.0,25.6,57.6,541.502,127.43,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,58,16,48,8,16,8,os,32,3460,1326,2134,0,40.26,768.0,25.6,793.6,364.185,52.96,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,59,32,8,8,16,8,os,32,5685,1886,3799,0,67.01,256.0,25.6,281.6,624.65,162.35,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,60,16,8,8,128,8,os,32,9141,3006,6135,0,80.6,128.0,115.2,243.2,449.824,88.92,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,61,24,8,8,16,8,os,32,6845,2510,4335,0,71.66,192.0,25.6,217.6,671.379,181.97,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,62,48,8,8,16,8,os,32,7565,2142,5423,2888,34.51,384.0,25.6,409.6,322.724,35.54,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,63,16,8,8,16,8,is,32,15021,3519,11502,0,54.24,128.0,25.6,153.6,433.421,82.03,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,64,16,8,8,128,8,os,32,9141,3006,6135,0,80.6,128.0,115.2,243.2,449.824,88.92,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,65,16,24,8,16,8,os,32,5001,1494,3507,0,54.29,384.0,25.6,409.6,488.184,105.03,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,66,16,8,8,16,64,os,32,9268,3006,6262,0,80.6,128.0,70.4,198.4,543.841,128.41,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,67,24,8,8,16,8,os,32,6845,2510,4335,0,71.66,192.0,25.6,217.6,671.379,181.97,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,68,16,8,8,16,8,os,32,9141,3006,6135,0,80.6,128.0,25.6,153.6,712.221,199.13,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,69,16,8,8,16,8,os,8,22561,3774,18787,12172,51.51,128.0,25.6,153.6,288.57,21.2,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,70,16,12,8,16,8,os,32,7197,2430,4767,0,69.27,192.0,25.6,217.6,638.542,168.18,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,71,16,8,8,16,128,os,32,9268,3006,6262,0,80.6,128.0,121.6,249.6,432.284,81.56,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,72,12,8,8,16,8,os,32,12125,4190,7935,0,79.15,96.0,25.6,121.6,678.242,184.86,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,73,16,8,8,16,32,os,32,9268,3006,6262,0,80.6,128.0,44.8,172.8,624.411,162.25,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,74,16,8,8,16,8,ws,32,10274,3519,6755,0,70.95,128.0,25.6,153.6,633.679,166.14,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,75,16,8,8,16,64,os,32,9268,3006,6262,0,80.6,128.0,70.4,198.4,543.841,128.41,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,76,16,8,8,16,128,os,32,9268,3006,6262,0,80.6,128.0,121.6,249.6,432.284,81.56,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,77,16,8,8,16,8,os,4,42657,4798,37859,30604,44.31,128.0,25.6,153.6,152.622,-35.9,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,78,16,8,8,16,128,os,32,9268,3006,6262,0,80.6,128.0,121.6,249.6,432.284,81.56,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,79,16,8,8,16,8,os,32,9141,3006,6135,0,80.6,128.0,25.6,153.6,712.221,199.13,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,80,8,8,8,16,8,os,32,16781,5246,11535,0,86.61,64.0,25.6,89.6,665.08,179.33,199.13
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,81,16,8,8,8,8,os,32,9125,3006,6119,0,80.6,128.0,19.2,147.2,744.491,212.68,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,82,16,8,8,256,8,os,32,9141,3006,6135,0,80.6,128.0,217.6,345.6,316.543,32.95,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,83,16,8,8,8,8,is,32,21784,3519,18265,6782,45.69,128.0,19.2,147.2,311.856,30.98,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,84,16,64,8,8,8,os,32,9680,822,8858,6708,26.3,1024.0,19.2,1043.2,99.028,-58.41,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,85,16,8,8,8,8,os,32,9125,3006,6119,0,80.6,128.0,19.2,147.2,744.491,212.68,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,86,16,8,8,16,8,os,32,9141,3006,6135,0,80.6,128.0,25.6,153.6,712.221,199.13,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,87,16,8,8,8,8,os,32,9125,3006,6119,0,80.6,128.0,19.2,147.2,744.491,212.68,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,88,16,8,8,8,8,os,32,9125,3006,6119,0,80.6,128.0,19.2,147.2,744.491,212.68,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,89,8,8,8,8,8,os,32,16765,5246,11519,0,86.61,64.0,19.2,83.2,716.924,201.1,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,90,16,8,8,8,16,os,32,9252,3006,6246,0,80.6,128.0,25.6,153.6,703.677,195.54,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,91,32,8,8,8,8,os,32,5669,1886,3783,0,67.01,256.0,19.2,275.2,640.981,169.21,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,92,16,8,8,8,128,os,32,9252,3006,6246,0,80.6,128.0,115.2,243.2,444.427,86.66,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,93,16,8,8,8,8,ws,32,10258,3519,6739,0,70.95,128.0,19.2,147.2,662.261,178.15,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,94,16,8,8,8,8,os,12,15925,3434,12491,6132,58.63,128.0,19.2,147.2,426.592,79.17,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,95,16,8,8,128,8,os,32,9141,3006,6135,0,80.6,128.0,115.2,243.2,449.824,88.92,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,96,16,8,8,64,8,os,32,9141,3006,6135,0,80.6,128.0,64.0,192.0,569.777,139.3,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,97,32,8,8,8,8,os,32,5669,1886,3783,0,67.01,256.0,19.2,275.2,640.981,169.21,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,98,16,8,8,16,8,os,32,9141,3006,6135,0,80.6,128.0,25.6,153.6,712.221,199.13,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,99,16,8,8,8,8,os,32,9125,3006,6119,0,80.6,128.0,19.2,147.2,744.491,212.68,212.68
2026-08-22T16:46:02.509666+00:00,Simulated Annealing,9,100,8,8,8,8,8,os,32,16765,5246,11519,0,86.61,64.0,19.2,83.2,716.924,201.1,212.68
2026-08-22T16:46:02.509666+00:00,Genetic Algorithm,0,1,24,4,32,16,32,os,16,40372,4862,35510,26040,41.72,96.0,64.0,160.0,154.81,-34.98,-34.98
2026-08-22T16:46:02.509666+00:00,Genetic Algorithm,0,2,24,16,32,8,128,ws,4,26846,5734,21112,7634,31.14,384.0,134.4,518.4,71.855,-69.82,-34.98
2026-08-22T16:46:02.509666+00:00,Genetic Algorithm,0,3,4,16,32,8,128,os,24,18125,5588,12537,0,83.48,64.0,134.4,198.4,278.087,16.79,16.79
2026-08-22T16:46:02.509666+00:00,Genetic Algorithm,0,4,12,32,128,16,8,is,8,14329,3975,10354,2507,27.26,384.0,121.6,505.6,138.031,-42.03,16.79
